campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage,campaign_duration_days,budget_utilization,revenue_per_impression,revenue_per_click,cost_efficiency_ratio,lead_to_conversion_rate,profit,profit_margin,is_profitable,campaign_month,campaign_quarter,roi_category,budget_tier,performance_score
CAMP_5222,Referral Lead Gen - Affiliate 2022,Lead Generation,Affiliate,Senior 50+,Europe,2022-10-18,2023-01-16,29976.61,31475.44,929141,9977,1507,259,100679.49,1.0738,2.596,3.15,121.53,151.91,Completed,Q4,2022,4.5,70.26,0.3,219.87,90,105.0,0.1084,10.09,3.2,17.19,69204.05,68.74,True,October,4,High (150-300%),Medium (25K-100K),7.15
CAMP_9708,Referral Brand Awareness - Google Ads 2024,Brand Awareness,Google Ads,Professionals 25-35,Asia Pacific,2024-08-11,2024-08-25,11446.29,9988.99,113023,3734,86,23,5069.83,3.3038,0.616,2.68,434.3,542.88,Completed,Q3,2024,4.2,62.74,11.81,-49.25,14,87.27,0.0449,1.36,0.51,26.74,-4919.16,-97.03,False,August,3,Negative ROI,Small (5K-25K),4.16
CAMP_5973,Winter Conversion Push - Instagram Ads 2022,Conversion,Influencer,Young Adults 18-25,Asia Pacific,2022-06-21,2022-09-19,39324.56,34268.02,3694465,35744,1394,258,61793.01,0.9675,0.7218,0.96,132.82,166.02,Completed,Q2,2022,2.7,89.75,6.87,80.32,90,87.14,0.0167,1.73,1.8,18.51,27524.99,44.54,True,June,2,Medium (50-150%),Medium (25K-100K),2.85
CAMP_3284,Winter Brand Awareness - Facebook Ads 2022,Lead Generation,Facebook Ads,Young Adults 18-25,Middle East,2022-10-03,2022-12-17,19672.18,17437.65,701140,13280,361,57,5106.2,1.8941,0.4292,1.31,305.92,382.4,Active,Q4,2022,3.5,85.69,1.21,-70.72,75,88.64,0.0073,0.38,0.29,15.79,-12331.45,-241.5,False,October,4,Negative ROI,Small (5K-25K),2.5
CAMP_9903,Brand Refresh Retention - Affiliate 2022,Retention,Affiliate,Mid-Age 35-50,Europe,2022-04-05,2022-06-19,7544.69,1762.7,79295,1905,83,34,1537.96,2.4024,1.7848,0.93,51.84,64.8,Cancelled,Q2,2022,5.0,79.62,7.21,-12.75,75,23.36,0.0194,0.81,0.87,40.96,-224.74,-14.61,False,April,2,Negative ROI,Small (5K-25K),5.82
CAMP_9390,Summer Conversion Push - Instagram Ads 2022,Conversion,Instagram Ads,Professionals 25-35,Latin America,2022-11-17,2023-03-17,28810.6,27919.64,2088065,23299,903,126,56035.64,1.1158,0.5408,1.2,221.58,276.98,Completed,Q4,2022,2.3,78.76,4.72,100.7,120,96.91,0.0268,2.41,2.01,13.95,28116.0,50.18,True,November,4,Medium (50-150%),Medium (25K-100K),2.7
CAMP_5836,Brand Refresh Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Professionals 25-35,Africa,2022-07-10,2022-07-31,5278.88,3546.38,78798,1602,57,7,2739.76,2.033,0.437,2.21,506.63,633.29,Active,Q3,2022,3.6,78.98,0.71,-22.74,21,67.18,0.0348,1.71,0.77,12.28,-806.62,-29.44,False,July,3,Negative ROI,Small (5K-25K),2.82
CAMP_1531,Webinar Lead Gen - Influencer 2023,Lead Generation,Influencer,Mid-Age 35-50,Europe,2023-01-20,2023-02-03,26591.5,22941.08,3615624,18200,1002,276,56158.09,0.5034,1.5165,1.26,83.12,103.9,Completed,Q1,2023,4.1,87.84,4.59,144.79,14,86.27,0.0155,3.09,2.45,27.54,33217.01,59.15,True,January,1,Medium (50-150%),Medium (25K-100K),4.26
CAMP_7155,Back to School Retention - Content Marketing 2023,Retention,Content Marketing,Students,Latin America,2023-12-14,2023-12-28,1358.2884,1136.1,65014,801,46,7,759.29,1.232,0.8739,1.42,162.3,202.88,Completed,Q4,2023,3.5,79.77,9.7,-33.17,14,83.64,0.0117,0.95,0.67,15.22,-376.81,-49.63,False,December,4,Negative ROI,Micro (<5K),2.94
CAMP_8019,Back to School Conversion Push - Facebook Ads 2022,Lead Generation,Facebook Ads,Mid-Age 35-50,North America,2022-12-04,2023-03-04,13623.56,14133.57,868644,13856,612,217,45473.55,1.5951,1.5661,1.02,65.13,81.41,Completed,Q4,2022,4.1,60.78,6.19,221.74,90,103.74,0.0524,3.28,3.22,35.46,31339.98,68.92,True,December,4,High (150-300%),Small (5K-25K),5.59
CAMP_4525,Premium Brand Awareness - YouTube 2022,Brand Awareness,YouTube,Parents,Europe,2022-09-01,2023-01-29,2774.54,1872.62,282545,2066,25,3,441.63,0.7312,0.1452,0.91,624.21,780.26,Completed,Q3,2022,3.2,81.49,6.88,-76.42,150,67.49,0.0016,0.21,0.24,12.0,-1430.99,-324.02,False,September,3,Negative ROI,Micro (<5K),0.92
CAMP_6741,Flash Sale Win-back - Affiliate 2022,Re-engagement,Affiliate,Senior 50+,North America,2022-02-10,2022-03-12,23144.27,7171.76,714136,7329,276,41,1561.13,1.0263,0.5594,0.98,174.92,218.65,Cancelled,Q1,2022,2.7,73.85,13.71,-78.23,30,30.99,0.0022,0.21,0.22,14.86,-5610.63,-359.4,False,February,1,Negative ROI,Small (5K-25K),1.98
CAMP_8913,Cyber Monday Lead Gen - YouTube 2023,Lead Generation,YouTube,Professionals 25-35,North America,2023-10-10,2023-10-17,20650.69,19074.29,6973608,32406,1391,251,25289.09,0.4647,0.7745,0.59,75.99,94.99,Completed,Q4,2023,3.2,81.37,7.78,32.58,7,92.37,0.0036,0.78,1.33,18.04,6214.8,24.58,True,October,4,Low (0-50%),Small (5K-25K),2.34
CAMP_9634,Winter Conversion Push - Influencer 2022,Conversion,Influencer,Young Adults 18-25,North America,2022-10-09,2022-11-08,35714.1,30758.89,2640305,31690,886,129,20979.9,1.2002,0.4071,0.97,238.44,298.05,Completed,Q4,2022,3.5,79.74,12.11,-31.79,30,86.13,0.0079,0.66,0.68,14.56,-9778.99,-46.61,False,October,4,Negative ROI,Medium (25K-100K),2.01
CAMP_3423,Monsoon Lead Gen - Content Marketing 2024,Lead Generation,Content Marketing,Young Adults 18-25,Latin America,2024-10-14,2025-01-12,7334.83,7701.57,190160,4838,416,49,12844.67,2.5442,1.0128,1.59,157.17,196.46,Completed,Q4,2024,3.8,89.25,8.05,66.78,90,105.0,0.0675,2.65,1.67,11.78,5143.1,40.04,True,October,4,Medium (50-150%),Small (5K-25K),4.73
CAMP_8783,New Year Conversion Push - Content Marketing 2022,Conversion,Content Marketing,Students,Latin America,2022-01-31,2022-03-02,45023.58,35295.59,999313,29913,1317,181,36670.69,2.9934,0.6051,1.18,195.0,243.75,Completed,Q1,2022,4.4,86.56,2.07,3.9,30,78.39,0.0367,1.23,1.04,13.74,1375.1,3.75,True,January,1,Low (0-50%),Medium (25K-100K),4.08
CAMP_7234,Referral Win-back - SEO 2022,Re-engagement,SEO,Young Adults 18-25,Europe,2022-05-07,2022-07-06,6294.53,5377.47,72891,3927,171,29,4356.86,5.3875,0.7385,1.37,185.43,231.79,Active,Q2,2022,3.5,61.46,19.97239999999998,-18.98,60,85.43,0.0598,1.11,0.81,16.96,-1020.61,-23.43,False,May,2,Negative ROI,Small (5K-25K),6.32
CAMP_1963,Loyalty Win-back - Google Ads 2022,Re-engagement,Google Ads,Parents,North America,2022-04-06,2022-04-13,74108.65,66299.92,1023799,27117,1256,310,26452.46,2.6487,1.1432,2.44,213.87,267.34,Completed,Q2,2022,3.1,83.98,4.21,-60.1,7,89.46,0.0258,0.98,0.4,24.68,-39847.46,-150.64,False,April,2,Negative ROI,Medium (25K-100K),4.59
CAMP_2140,Cyber Monday Retention - Email 2022,Retention,Email,Students,North America,2022-10-23,2023-03-22,6689.22,4161.74,285359,6027,252,63,11265.17,2.1121,1.0453,0.69,66.06,82.58,Active,Q4,2022,4.1,64.25,15.09,170.68,150,62.22,0.0395,1.87,2.71,25.0,7103.43,63.06,True,October,4,High (150-300%),Small (5K-25K),4.82
CAMP_5113,Summer Win-back - Facebook Ads 2023,Re-engagement,Facebook Ads,Senior 50+,Europe,2023-09-20,2024-01-18,16303.65,14288.36,545505,8298,489,61,17935.84,1.5212,0.7351,1.72,234.24,292.8,Completed,Q3,2023,2.5,92.0,5.98,25.53,120,87.64,0.0329,2.16,1.26,12.47,3647.48,20.34,True,September,3,Low (0-50%),Small (5K-25K),3.15
CAMP_3391,Flash Sale Retention - SEO 2023,Retention,SEO,Young Adults 18-25,Middle East,2023-07-11,2023-10-09,52472.62,39814.57,1085938,32009,2357,846,152915.44,2.9476,2.643,1.24,47.06,58.82,Completed,Q3,2023,4.2,68.44,8.99,284.07,90,75.88,0.1408,4.78,3.84,35.89,113100.87,73.96,True,July,3,High (150-300%),Medium (25K-100K),9.11
CAMP_0182,Monsoon Lead Gen - SEO 2023,Lead Generation,SEO,Mid-Age 35-50,North America,2023-06-27,2023-07-18,76585.14,68946.52,1833641,78115,5184,1484,283700.59,4.2601,1.8998,0.88,46.46,58.08,Completed,Q2,2023,3.5,82.13,8.89,311.48,21,90.03,0.1547,3.63,4.11,28.63,214754.07,75.7,True,June,2,Exceptional (300%+),Medium (25K-100K),8.89
CAMP_8826,Spring Conversion Push - Facebook Ads 2024,Conversion,Facebook Ads,Professionals 25-35,North America,2024-09-04,2025-03-03,21943.34,23040.51,1265480,18550,697,199,72220.93,1.4658,1.0728,1.24,115.78,144.72,Completed,Q3,2024,4.5,72.99,10.13,213.45,180,105.0,0.0571,3.89,3.13,28.55,49180.42,68.1,True,September,3,High (150-300%),Small (5K-25K),4.48
CAMP_1124,Newsletter Conversion Push - Email 2024,Conversion,Email,Students,Africa,2024-08-17,2024-12-15,10308.26,10629.37,349089,12047,666,166,21520.87,3.451,1.3779,0.88,64.03,80.04,Completed,Q3,2024,3.6,71.91,7.93,102.47,120,103.12,0.0616,1.79,2.02,24.92,10891.5,50.61,True,August,3,Medium (50-150%),Small (5K-25K),6.37
CAMP_6935,Holiday Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Parents,Africa,2022-08-23,2023-02-19,19003.17,15545.89,157828,6446,108,27,8862.1,4.0842,0.4189,2.41,575.77,719.71,Completed,Q3,2022,3.1,79.59,6.87,-42.99,180,81.81,0.0562,1.37,0.57,25.0,-6683.79,-75.42,False,August,3,Negative ROI,Small (5K-25K),4.48
CAMP_3504,Win-back Conversion Push - Affiliate 2024,Conversion,Affiliate,Parents,Asia Pacific,2024-10-27,2024-12-11,1358.2884,1034.67,40678,880,48,19,2578.75,2.1633,2.1591,1.18,54.46,68.08,Completed,Q4,2024,3.2,73.5,10.15,149.23,45,76.17,0.0634,2.93,2.49,39.58,1544.08,59.88,True,October,4,Medium (50-150%),Micro (<5K),6.97
CAMP_3715,Product Launch Conversion Push - Instagram Ads 2023,Conversion,Instagram Ads,Senior 50+,North America,2023-11-22,2023-12-13,21838.23,3911.88,427819,3495,95,13,833.17,0.8169,0.372,1.12,300.91,376.14,Cancelled,Q4,2023,2.7,92.0,10.12,-78.7,21,17.91,0.0019,0.24,0.21,13.68,-3078.71,-369.52,False,November,4,Negative ROI,Small (5K-25K),1.43
CAMP_3247,Newsletter Retention - Affiliate 2023,Retention,Affiliate,Mid-Age 35-50,Middle East,2023-04-27,2023-07-26,5915.95,5225.49,294191,6112,239,129,30295.76,2.0776,2.1106,0.85,40.51,50.64,Completed,Q2,2023,3.7,71.63,6.0,479.77,90,88.33,0.103,4.96,5.8,53.97,25070.27,82.75,True,April,2,Exceptional (300%+),Small (5K-25K),8.06
CAMP_9441,New Year Retention - Facebook Ads 2023,Retention,Facebook Ads,Young Adults 18-25,Latin America,2023-03-31,2023-07-29,7478.26,7079.7,530701,5226,273,41,9782.04,0.9847,0.7845,1.35,172.68,215.85,Completed,Q1,2023,5.0,92.0,0.3,38.17,120,94.67,0.0184,1.87,1.38,15.02,2702.34,27.63,True,March,1,Low (0-50%),Small (5K-25K),2.83
CAMP_3788,Summer Lead Gen - Social Media 2024,Lead Generation,Social Media,Mid-Age 35-50,Middle East,2024-03-25,2024-04-01,163137.2499999997,138411.95339999965,19253741,142660,6229,1783,468104.5,0.7409,1.2498,0.97,77.63,97.04,Completed,Q1,2024,3.5,72.84,13.71,238.2,7,84.84,0.0243,3.28,3.38,28.62,329692.55,70.43,True,March,1,High (150-300%),Large (100K-250K),4.3
CAMP_6595,Cyber Monday Conversion Push - Content Marketing 2022,Conversion,Content Marketing,Mid-Age 35-50,Africa,2022-11-09,2023-03-09,3158.37,2988.25,65449,1786,79,17,4336.48,2.7288,0.9518,1.67,175.78,219.72,Active,Q4,2022,2.9,74.24,17.35,45.12,120,94.61,0.0663,2.43,1.45,21.52,1348.23,31.09,True,November,4,Low (0-50%),Micro (<5K),4.69
CAMP_6800,Product Launch Retention - Affiliate 2024,Retention,Affiliate,Mid-Age 35-50,Africa,2024-06-26,2024-11-23,3158.62,2277.61,113205,3014,173,64,6395.92,2.6624,2.1234,0.76,35.59,44.49,Completed,Q2,2024,4.5,80.12,8.91,180.82,150,72.11,0.0565,2.12,2.81,36.99,4118.31,64.39,True,June,2,High (150-300%),Micro (<5K),7.45
CAMP_4763,Monsoon Brand Awareness - Affiliate 2022,Brand Awareness,Affiliate,Professionals 25-35,North America,2022-12-28,2023-03-13,12845.28,12462.09,289413,10171,159,27,859.53,3.5144,0.2655,1.23,461.56,576.95,Active,Q4,2022,3.4,78.44,4.77,-93.1,75,97.02,0.003,0.08,0.07,16.98,-11602.56,-1349.87,False,December,4,Negative ROI,Small (5K-25K),3.49
CAMP_8210,Referral Conversion Push - Facebook Ads 2022,Conversion,Facebook Ads,Senior 50+,Middle East,2022-11-25,2022-12-25,4014.02,721.4232000000001,28258,559,17,2,342.9,1.9782,0.3578,1.29,360.71,450.89,Cancelled,Q4,2022,4.1,88.12,0.96,-52.47,30,17.97,0.0121,0.61,0.48,11.76,-378.52,-110.39,False,November,4,Negative ROI,Micro (<5K),2.5
CAMP_7382,Product Launch Win-back - Email 2023,Re-engagement,Email,Parents,North America,2023-10-18,2023-12-02,18369.75,14271.13,460399,15228,494,84,14719.43,3.3076,0.5516,0.94,169.89,212.36,Completed,Q4,2023,4.0,74.07,11.83,3.14,45,77.69,0.032,0.97,1.03,17.0,448.3,3.05,True,October,4,Low (0-50%),Small (5K-25K),4.24
CAMP_7244,Upsell Conversion Push - Affiliate 2023,Conversion,Affiliate,Mid-Age 35-50,Asia Pacific,2023-09-18,2023-09-25,3148.47,2937.84,177263,2971,106,39,8582.99,1.676,1.3127,0.99,75.33,94.16,Completed,Q3,2023,4.4,76.13,15.61,192.15,7,93.31,0.0484,2.89,2.92,36.79,5645.15,65.77,True,September,3,High (150-300%),Micro (<5K),5.05
CAMP_7734,Flash Sale Brand Awareness - YouTube 2022,Brand Awareness,YouTube,Senior 50+,North America,2022-09-21,2022-12-05,97625.64,29648.59,8889267,50165,554,78,483.6,0.5643,0.1555,0.59,380.11,475.14,Cancelled,Q3,2022,2.7,92.0,0.3,-98.37,75,30.37,0.0001,0.01,0.02,14.08,-29164.99,-6030.81,False,September,3,Negative ROI,Medium (25K-100K),0.71
CAMP_2113,New Year Retention - Social Media 2023,Retention,Social Media,Students,Europe,2023-09-05,2023-10-05,27856.19,23337.78,1646648,22837,965,156,28903.21,1.3869,0.6831,1.02,149.6,187.0,Completed,Q3,2023,4.6,73.8,14.29,23.85,30,83.78,0.0176,1.27,1.24,16.17,5565.43,19.26,True,September,3,Low (0-50%),Medium (25K-100K),2.92
CAMP_9989,Premium Retention - Affiliate 2022,Retention,Affiliate,Young Adults 18-25,North America,2022-10-18,2022-12-17,66503.75,58717.74,3637077,56879,2221,749,324744.42,1.5639,1.3168,1.03,78.39,97.99,Completed,Q4,2022,3.0,67.96,11.15,453.06,60,88.29,0.0893,5.71,5.53,33.72,266026.68,81.92,True,October,4,Exceptional (300%+),Medium (25K-100K),5.96
CAMP_2205,Festive Win-back - Influencer 2024,Re-engagement,Influencer,Senior 50+,North America,2024-08-10,2024-08-24,4658.18,3719.37,708217,4072,76,13,2771.12,0.575,0.3193,0.91,286.11,357.64,Completed,Q3,2024,4.1,76.15,10.94,-25.49,14,79.85,0.0039,0.68,0.75,17.11,-948.25,-34.22,False,August,3,Negative ROI,Micro (<5K),1.32
CAMP_1498,Black Friday Retention - SEO 2022,Lead Generation,SEO,Mid-Age 35-50,Asia Pacific,2022-11-11,2022-12-02,10766.13,8172.21,337573,9736,563,123,59089.17,2.8841,1.2634,0.84,66.44,83.05,Completed,Q4,2022,4.4,73.03,19.72,623.05,21,75.91,0.175,6.07,7.23,21.85,50916.96,86.17,True,November,4,Exceptional (300%+),Small (5K-25K),7.64
CAMP_6987,Spring Conversion Push - SEO 2023,Conversion,SEO,Professionals 25-35,Latin America,2023-11-07,2023-12-07,26539.73,27866.72,535299,23589,1125,429,125867.34,4.4067,1.8186,1.18,64.96,81.2,Completed,Q4,2023,4.3,84.86,5.48,351.68,30,105.0,0.2351,5.34,4.52,38.13,98000.62,77.86,True,November,4,Exceptional (300%+),Medium (25K-100K),9.01
CAMP_1770,Holiday Lead Gen - YouTube 2024,Lead Generation,YouTube,Students,Middle East,2024-03-01,2024-03-08,9647.68,9400.34,1901754,14524,582,109,4886.89,0.7637,0.7505,0.65,86.24,107.8,Completed,Q1,2024,3.3,82.2,9.67,-48.01,7,97.44,0.0026,0.34,0.52,18.73,-4513.45,-92.36,False,March,1,Negative ROI,Small (5K-25K),2.24
CAMP_6626,New Year Lead Gen - YouTube 2024,Lead Generation,YouTube,Professionals 25-35,Asia Pacific,2024-10-18,2024-11-17,34835.47,32397.14,6851716,42573,1503,200,16450.14,0.6213,0.4698,0.76,161.99,202.49,Completed,Q4,2024,3.1,78.18,9.43,-49.22,30,93.0,0.0024,0.39,0.51,13.31,-15947.0,-96.94,False,October,4,Negative ROI,Medium (25K-100K),1.56
CAMP_4742,Loyalty Retention - YouTube 2022,Retention,YouTube,Students,Europe,2022-02-06,2022-02-13,6537.53,5954.14,2889119,12340,269,40,9264.32,0.4271,0.3241,0.48,148.85,186.06,Completed,Q1,2022,4.0,83.7,7.01,55.59,7,91.08,0.0032,0.75,1.56,14.87,3310.18,35.73,True,February,1,Medium (50-150%),Small (5K-25K),1.51
CAMP_4553,Webinar Conversion Push - Influencer 2022,Conversion,Influencer,Parents,Europe,2022-03-29,2022-05-13,21297.19,12444.97,896836,8483,237,43,7359.48,0.9459,0.5069,1.47,289.42,361.78,Paused,Q1,2022,3.7,74.57,10.45,-40.86,45,58.43,0.0082,0.87,0.59,18.14,-5085.49,-69.1,False,March,1,Negative ROI,Small (5K-25K),1.95
CAMP_2034,Loyalty Brand Awareness - Affiliate 2023,Brand Awareness,Affiliate,Young Adults 18-25,Asia Pacific,2023-06-21,2023-09-19,17928.12,17187.79,875777,19996,293,39,3986.23,2.2832,0.195,0.86,440.71,550.89,Completed,Q2,2023,4.3,80.08,0.3,-76.81,90,95.87,0.0046,0.2,0.23,13.31,-13201.56,-331.18,False,June,2,Negative ROI,Small (5K-25K),2.35
CAMP_5415,Upsell Win-back - YouTube 2022,Re-engagement,YouTube,Professionals 25-35,North America,2022-02-25,2022-08-24,10339.41,8720.62,4119927,12757,237,28,2949.95,0.3096,0.2195,0.68,311.45,389.31,Completed,Q1,2022,3.6,82.77,13.61,-66.17,180,84.34,0.0007,0.23,0.34,11.81,-5770.67,-195.62,False,February,1,Negative ROI,Small (5K-25K),0.74
CAMP_1334,Brand Refresh Win-back - Content Marketing 2022,Re-engagement,Content Marketing,Senior 50+,Asia Pacific,2022-04-19,2022-07-03,32476.39,24888.53,1180497,16390,598,69,18645.42,1.3884,0.421,1.52,360.7,450.88,Active,Q2,2022,4.6,80.81,6.07,-25.08,75,76.64,0.0158,1.14,0.75,11.54,-6243.11,-33.48,False,April,2,Negative ROI,Medium (25K-100K),2.22
CAMP_8102,Summer Conversion Push - Social Media 2024,Conversion,Social Media,Mid-Age 35-50,Latin America,2024-07-09,2024-07-16,37218.1,30659.15,1726682,21381,689,177,4382.52,1.2383,0.8278,1.43,173.22,216.52,Completed,Q3,2024,2.6,91.39,3.11,-85.71,7,82.38,0.0025,0.2,0.14,25.69,-26276.63,-599.58,False,July,3,Negative ROI,Medium (25K-100K),2.66
CAMP_4909,Referral Lead Gen - Affiliate 2022,Lead Generation,Affiliate,Parents,Europe,2022-05-07,2022-08-05,38631.34,29586.7,1502732,27632,1458,488,12856.37,1.8388,1.7661,1.07,60.63,75.79,Completed,Q2,2022,5.0,70.77,8.3,-56.55,90,76.59,0.0086,0.47,0.43,33.47,-16730.33,-130.13,False,May,2,Negative ROI,Medium (25K-100K),5.13
CAMP_4405,Cyber Monday Win-back - Email 2022,Re-engagement,Email,Parents,Asia Pacific,2022-08-25,2022-09-24,14788.36,3833.09,343783,5754,203,45,1192.86,1.6737,0.7821,0.67,85.18,106.48,Cancelled,Q3,2022,3.5,89.75,8.4,-68.88,30,25.92,0.0035,0.21,0.31,22.17,-2640.23,-221.34,False,August,3,Negative ROI,Small (5K-25K),3.01
CAMP_5103,Monsoon Retention - SEO 2023,Retention,SEO,Professionals 25-35,Africa,2023-11-13,2023-12-04,10767.24,9280.67,177856,9859,395,81,41977.05,5.5432,0.8216,0.94,114.58,143.22,Completed,Q4,2023,3.6,79.83,5.56,352.31,21,86.19,0.236,4.26,4.52,20.51,32696.38,77.89,True,November,4,Exceptional (300%+),Small (5K-25K),8.03
CAMP_8453,Brand Refresh Retention - Facebook Ads 2023,Retention,Facebook Ads,Students,Middle East,2023-03-18,2023-04-17,1545.86,1389.03,614470,979,44,8,739.39,0.1593,0.8172,1.42,173.63,217.04,Completed,Q1,2023,3.8,80.81,9.15,-46.77,30,89.85,0.0012,0.76,0.53,18.18,-649.64,-87.86,False,March,1,Negative ROI,Micro (<5K),1.86
CAMP_1218,Upsell Win-back - Content Marketing 2022,Re-engagement,Content Marketing,Professionals 25-35,Middle East,2022-10-06,2023-01-04,14267.61,12604.85,653506,6062,435,113,22289.83,0.9276,1.8641,2.08,111.55,139.44,Completed,Q4,2022,2.4,89.79,5.81,76.84,90,88.35,0.0341,3.68,1.77,25.98,9684.98,43.45,True,October,4,Medium (50-150%),Small (5K-25K),5.04
CAMP_2492,Holiday Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Young Adults 18-25,North America,2022-05-04,2022-10-31,7026.18,5264.31,57858,2267,70,14,7439.64,3.9182,0.6176,2.32,376.02,470.02,Completed,Q2,2022,3.0,87.23,5.49,41.32,180,74.92,0.1286,3.28,1.41,20.0,2175.33,29.24,True,May,2,Low (0-50%),Small (5K-25K),5.04
CAMP_0817,Referral Lead Gen - Email 2022,Lead Generation,Email,Young Adults 18-25,North America,2022-12-27,2023-01-17,3922.88,721.4232000000001,26051,1052,84,26,789.58,4.0382,2.4715,0.69,27.75,34.69,Cancelled,Q4,2022,2.2,84.01,6.92,9.45,21,18.39,0.0303,0.75,1.09,30.95,68.16,8.63,True,December,4,Low (0-50%),Micro (<5K),8.66
CAMP_5674,Summer Lead Gen - Social Media 2022,Lead Generation,Social Media,Mid-Age 35-50,Asia Pacific,2022-12-16,2023-01-30,37406.26,35857.42,2180412,34207,1403,284,51636.15,1.5688,0.8302,1.05,126.26,157.83,Completed,Q4,2022,4.1,65.36,13.11,44.0,45,95.86,0.0237,1.51,1.44,20.24,15778.73,30.56,True,December,4,Low (0-50%),Medium (25K-100K),3.44
CAMP_3792,Flash Sale Brand Awareness - SEO 2024,Brand Awareness,SEO,Young Adults 18-25,Latin America,2024-11-22,2025-01-21,27160.19,23157.97,399103,21181,425,39,4378.27,5.3072,0.1841,1.09,593.79,742.24,Completed,Q4,2024,3.8,89.93,8.15,-81.09,60,85.26,0.011,0.21,0.19,9.18,-18779.7,-428.93,False,November,4,Negative ROI,Medium (25K-100K),4.92
CAMP_3977,Spring Retention - Email 2022,Retention,Email,Mid-Age 35-50,North America,2022-08-28,2022-09-27,53566.1,54161.28,1862531,58485,2846,1458,374966.75,3.1401,2.4929,0.93,37.15,46.44,Completed,Q3,2022,3.5,81.65,14.06,592.32,30,101.11,0.2013,6.41,6.92,51.23,320805.47,85.56,True,August,3,Exceptional (300%+),Medium (25K-100K),10.16
CAMP_2491,Spring Lead Gen - Instagram Ads 2024,Lead Generation,Instagram Ads,Mid-Age 35-50,Asia Pacific,2024-05-26,2024-06-16,21502.09,18381.06,1276908,15504,782,171,31027.19,1.2142,1.1029,1.19,107.49,134.36,Completed,Q2,2024,3.1,73.31,5.98,68.8,21,85.48,0.0243,2.0,1.69,21.87,12646.13,40.76,True,May,2,Medium (50-150%),Small (5K-25K),3.77
CAMP_1886,Newsletter Lead Gen - Instagram Ads 2024,Lead Generation,Instagram Ads,Mid-Age 35-50,Europe,2024-05-14,2024-08-12,25485.84,20511.38,1071962,15566,620,125,27761.83,1.4521,0.803,1.32,164.09,205.11,Active,Q2,2024,3.1,80.2,15.55,35.35,90,80.48,0.0259,1.78,1.35,20.16,7250.45,26.12,True,May,2,Low (0-50%),Medium (25K-100K),3.26
CAMP_9095,Loyalty Conversion Push - Affiliate 2023,Conversion,Affiliate,Parents,Europe,2023-11-13,2024-01-12,3358.23,3404.36,167428,3477,117,70,6586.88,2.0767,2.0132,0.98,48.63,60.79,Completed,Q4,2023,4.6,92.0,3.69,93.48,60,101.37,0.0393,1.89,1.93,59.83,3182.52,48.32,True,November,4,Medium (50-150%),Micro (<5K),6.39
CAMP_8756,Flash Sale Retention - YouTube 2023,Retention,YouTube,Mid-Age 35-50,Africa,2023-04-28,2023-05-12,5175.27,4562.65,1585115,10029,279,90,19071.6,0.6327,0.8974,0.45,50.7,63.38,Completed,Q2,2023,3.1,88.84,5.48,317.99,14,88.16,0.012,1.9,4.18,32.26,14508.95,76.08,True,April,2,Exceptional (300%+),Small (5K-25K),3.82
CAMP_1226,Webinar Conversion Push - Affiliate 2023,Conversion,Affiliate,Young Adults 18-25,Asia Pacific,2023-09-19,2023-10-19,16600.97,15013.88,1150548,22436,727,208,101220.73,1.95,0.9271,0.67,72.18,90.22,Active,Q3,2023,2.9,62.27,12.76,574.18,30,90.44,0.088,4.51,6.74,28.61,86206.85,85.17,True,September,3,Exceptional (300%+),Small (5K-25K),5.99
CAMP_7703,Product Launch Win-back - Influencer 2024,Re-engagement,Influencer,Young Adults 18-25,Asia Pacific,2024-07-08,2024-09-21,21952.48,18678.73,4798662,17911,453,92,18413.55,0.3732,0.5137,1.04,203.03,253.79,Completed,Q3,2024,3.8,72.34,5.52,-1.42,75,85.09,0.0038,1.03,0.99,20.31,-265.18,-1.44,False,July,3,Negative ROI,Small (5K-25K),1.62
CAMP_0920,Holiday Win-back - Facebook Ads 2022,Re-engagement,Facebook Ads,Senior 50+,Asia Pacific,2022-07-20,2022-09-03,3522.76,721.4232000000001,26318,559,17,2,112.0422,2.124,0.3578,1.29,360.71,450.89,Cancelled,Q3,2022,3.5,76.09,13.94,-84.47,45,20.48,0.0043,0.2,0.16,11.76,-609.38,-543.88,False,July,3,Negative ROI,Micro (<5K),2.51
