campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage
CAMP_2441,Win-back Win-back - Google Ads 2023,Re-engagement,Google Ads,Students,Asia Pacific,2023-08-23,2023-10-07,851.02,767.57,6525.0,260.0,12.0,2.0,364.3,3.9847,0.7692,2.95,383.79,479.73,Completed,Q3,2023.0,3.8,88.81,2.45,-52.54
CAMP_8073,Holiday Conversion Push - YouTube 2024,Conversion,YouTube,Young Adults 18-25,Europe,2024-01-21,2024-02-20,60961.78,54211.75,19253549.0,90672.0,2531.0,1107.0,169717.11,0.4709,1.2209,0.6,48.97,61.21,Active,Q1,2024.0,3.6,92.0,0.3,213.06
CAMP_0463,Newsletter Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Professionals 25-35,North America,2022-10-13,2022-10-20,22875.39,22549.93,96398.0,5966.0,216.0,28.0,31415.53,6.1889,0.4693,3.78,805.35,1006.69,Completed,Q4,2022.0,4.2,69.11,14.66,39.32
CAMP_3438,Cyber Monday Conversion Push - Facebook Ads 2022,Conversion,Facebook Ads,Mid-Age 35-50,Latin America,2022-10-30,2023-03-29,10462.41,7244.07,471619.0,4633.0,252.0,87.0,10166.68,0.9824,1.8778,1.56,83.27,104.08,Active,Q4,2022.0,3.6,74.3,8.78,40.34
CAMP_4273,Autumn Brand Awareness - Influencer 2022,Brand Awareness,Influencer,Senior 50+,,2022-11-17,2023-02-15,51459.52,27199.31,4222540.0,31043.0,,53.0,3115.22,0.7352,0.1707,0.88,513.19,641.49,Paused,Q4,2022.0,4.0,70.41,6.25,-88.55
CAMP_4377,Holiday Brand Awareness - Facebook Ads 2024,Brand Awareness,Facebook Ads,Students,Asia Pacific,2024-06-14,2024-08-13,41418.65,22008.1,1092490.0,18621.0,250.0,23.0,1211.01,1.7045,0.1235,1.18,956.87,1196.09,Paused,Q2,2024.0,2.7,85.72,3.61,-94.5
CAMP_7701,Black Friday Conversion Push - Instagram Ads 2023,Conversion,Instagram Ads,Professionals 25-35,Europe,2023-06-18,2023-12-15,8195.25,8071.48,769389.0,4961.0,101.0,17.0,2729.12,0.6448,0.3427,1.63,474.79,593.49,,Q2,2023.0,3.4,81.01,8.35,-66.19
CAMP_9339,Black Friday Win-back - Google Ads 2022,Re-engagement,Google Ads,Professionals 25-35,North America,2022-02-18,2022-08-17,9810.65,5981.21,102778.0,2270.0,141.0,32.0,12355.57,2.2086,1.4097,2.63,186.91,233.64,Active,Q1,2022.0,3.2,86.01,2.6,106.57
CAMP_4281,Evergreen Win-back - Content Marketing 2024,Re-engagement,Content Marketing,Mid-Age 35-50,Asia Pacific,2024-10-05,2024-11-04,48672.97,46145.56,3115339.0,30730.0,1245.0,221.0,42063.37,0.9864,0.7192,1.5,208.8,261.0,Completed,Q4,2024.0,2.1,71.88,3.61,-8.85
CAMP_5541,Webinar Lead Gen - Content Marketing 2023,Lead Generation,Content Marketing,Mid-Age 35-50,North America,2023-12-12,2024-03-11,12475.99,11253.36,376752.0,7445.0,738.0,212.0,5210.77,1.9761,2.8475,1.51,53.08,66.35,Completed,Q4,2023.0,3.7,89.31,4.59,-53.7
CAMP_9335,Holiday Win-back - Instagram Ads 2022,Re-engagement,Instagram Ads,Senior 50+,Africa,2022-04-19,2022-10-16,3848.38,3341.28,324088.0,3159.0,88.0,8.0,905.58,0.9747,0.2532,1.06,417.66,522.08,Completed,Q2,2022.0,4.2,79.59,7.39,-72.9
CAMP_0274,Referral Retention - SEO 2022,Retention,SEO,Professionals 25-35,Asia Pacific,2022-12-08,2023-02-21,14922.85,6974.5,212490.0,5260.0,119.0,48.0,9997.57,2.4754,0.9125,1.33,145.3,181.63,Paused,Q4,2022.0,4.0,79.04,13.89,43.34
CAMP_6527,Monsoon Retention - Influencer 2024,Retention,Influencer,Mid-Age 35-50,Europe,2024-03-20,2024-05-19,52613.96,50275.86,5325118.0,44856.0,1454.0,415.0,65077.48,0.8423,0.9252,1.12,121.15,151.43,Completed,Q1,2024.0,3.8,68.21,2.05,29.44
CAMP_1921,New Year Conversion Push - SEO 2022,Conversion,SEO,Professionals 25-35,Europe,2022-09-03,2022-11-17,1779.09,1565.19,38303.0,,111.0,27.0,4463.9,4.8586,,0.84,57.97,72.46,Completed,Q3,2022.0,3.5,86.85,0.57,185.2
CAMP_6405,Cyber Monday Win-back - Content Marketing 2024,Re-engagement,Content Marketing,Parents,Asia Pacific,2024-03-17,2024-03-24,20672.57,19328.65,,13228.0,595.0,165.0,13345.22,1.4777,1.2474,1.46,117.14,146.43,Completed,Q1,2024.0,3.1,84.78,4.62,-30.96
CAMP_5152,Holiday Win-back - Facebook Ads 2022,Re-engagement,Facebook Ads,Mid-Age 35-50,north america,2022-10-07,2022-10-14,2780.56,2672.72,109332.0,1763.0,97.0,43.0,3682.92,1.6125,2.439,1.52,62.16,77.7,Completed,Q4,2022.0,3.7,92.0,5.66,37.8
CAMP_2724,Loyalty Win-back - Content Marketing 2023,Re-engagement,Content Marketing,Mid-Age 35-50,North America,2023-10-22,2024-01-20,58863.86,52886.17,3896438.0,40961.0,1319.0,345.0,60757.02,1.0512,0.8423,1.29,153.29,191.62,Completed,Q4,2023.0,3.7,74.76,7.9,14.88
CAMP_7440,Loyalty Conversion Push - Influencer 2024,Conversion,Influencer,Parents,North America,2024-04-12,2024-04-19,12404.0,9362.7,813939.0,7508.0,326.0,82.0,33118.01,0.9224,1.0922,1.25,114.18,142.72,Completed,Q2,2024.0,3.1,90.58,5.85,253.72
CAMP_5077,Webinar Retention - Email 2023,Retention,Email,Students,North America,2023-04-26,2023-05-10,12636.9,8532.24,588686.0,16883.0,533.0,256.0,31367.64,2.8679,1.5163,0.51,33.33,41.66,Paused,Q2,2023.0,,84.85,7.68,267.64
CAMP_0241,Product Launch Retention - Influencer 2024,Retention,Influencer,Mid-Age 35-50,Latin America,2024-08-14,2024-11-12,11097.86,10176.82,1391371.0,10204.0,305.0,152.0,26656.21,0.7334,1.4896,1.0,66.95,83.69,Active,Q3,2024.0,4.0,92.0,6.29,161.93
CAMP_7528,Back to School Win-back - Email 2022,Re-engagement,Email,Professionals 25-35,Africa,2022-01-08,2022-03-09,27826.31,20213.76,1220372.0,32298.0,869.0,198.0,20409.78,2.6466,0.613,0.63,102.09,127.61,Completed,Q1,2022.0,3.9,73.7,13.28,0.97
CAMP_6369,Loyalty Win-back - SEO 2022,Re-engagement,SEO,Professionals 25-35,Middle East,2022-08-17,2022-11-15,3180.69,2694.31,85843.0,2237.0,64.0,27.0,3344.81,2.6059,1.207,1.2,99.79,124.74,Completed,Q3,2022.0,3.5,79.77,3.0,24.14
CAMP_3679,Summer Win-back - Email 2023,Re-engagement,Email,Mid-Age 35-50,North America,2023-03-09,2023-03-23,32036.87,31997.85,1859900.0,36407.0,1034.0,212.0,45247.69,1.9575,0.5823,0.88,150.93,188.67,Completed,Q1,2023.0,3.1,92.0,4.45,41.41
CAMP_5955,Brand Refresh Win-back - Social Media 2023,Re-engagement,Social Media,Professionals 25-35,Asia Pacific,2023-05-10,2023-05-31,3974.51,2989.16,279422.0,2598.0,53.0,12.0,3060.98,0.9298,0.4619,1.15,249.1,311.37,Completed,Q2,2023.0,3.2,67.1,12.21,2.4
CAMP_6189,Holiday Lead Gen - SEO 2023,Lead Generation,SEO,Young Adults 18-25,Latin America,2023-08-08,2024-02-04,1470.43,1156.8,50452.0,1155.0,94.0,22.0,3591.1,2.2893,1.9048,1.0,52.58,65.73,Completed,Q3,2023.0,3.0,71.58,18.32,210.43
CAMP_1778,Back to School Win-back - Google Ads 2022,Re-engagement,Google Ads,Parents,Asia Pacific,2022-12-09,2022-12-30,30175.1,29096.98,253715.0,15829.0,652.0,147.0,10720.94,6.2389,0.9287,1.84,197.94,247.42,,Q4,2022.0,3.8,86.59,4.52,-63.15
CAMP_9108,Holiday Win-back - Google Ads 2023,,Google Ads,Parents,Middle East,2023-03-13,2023-09-09,1675.91,1301.23,27927.0,582.0,21.0,4.0,1978.86,2.084,0.6873,2.24,325.31,406.63,Completed,Q1,2023.0,3.7,78.07,13.87,52.08
CAMP_4842,Winter Lead Gen - Influencer 2024,Lead Generation,Influencer,Professionals 25-35,Europe,2024-06-07,2024-06-14,38334.81,40251.55,6024284.0,39014.0,2082.0,445.0,64030.86,0.6476,1.1406,1.03,90.45,113.07,Completed,Q2,2024.0,4.1,84.53,6.7,59.08
CAMP_4021,Holiday Conversion Push - Influencer 2023,Conversion,Influencer,Mid-Age 35-50,Africa,2023-01-27,2023-02-03,3325.79,2918.63,245835.0,2319.0,59.0,17.0,4185.36,0.9433,0.7331,1.26,171.68,214.61,Completed,Q1,2023.0,4.1,89.68,3.31,43.4
CAMP_7521,Brand Refresh Retention - Google Ads 2022,Retention,Google Ads,Mid-Age 35-50,Asia Pacific,2022-08-23,2023-02-19,75023.95,74371.32,1031631.0,29084.0,2322.0,853.0,231420.23,2.8192,2.9329,2.56,87.19,108.98,Completed,Q3,2022.0,4.2,87.58,2.97,211.17
CAMP_4331,Autumn Retention - Content Marketing 2024,Retention,Content Marketing,Professionals 25-35,Asia Pacific,2024-08-15,2024-08-22,6705.48,5982.13,189984.0,5419.0,441.0,228.0,47253.55,2.8523,4.2074,1.1,26.24,32.8,Completed,Q3,2024.0,3.7,73.93,0.73,689.91
CAMP_1405,Newsletter Conversion Push - YouTube 2022,Conversion,YouTube,Professionals 25-35,Europe,2022-03-03,2022-07-31,4869.22,4515.76,1580542.0,9461.0,179.0,47.0,1861.15,0.5986,0.4968,0.48,96.08,120.1,Completed,Q1,2022.0,3.3,85.49,1.86,-58.79
CAMP_4385,Webinar Brand Awareness - Content Marketing 2024,Brand Awareness,Content Marketing,Professionals 25-35,North America,2024-09-29,2025-03-28,10232.42,6302.56,190830.0,3542.0,110.0,16.0,719.37,1.8561,0.4517,1.78,393.91,492.39,Paused,Q3,2024.0,3.8,77.46,7.7,-92.97
CAMP_6605,Win-back Win-back - SEO 2024,Re-engagement,SEO,Mid-Age 35-50,Africa,2024-11-20,2025-02-03,8172.67,7176.82,191463.0,5946.0,158.0,49.0,6786.96,3.1056,0.8241,1.21,146.47,183.08,completed,Q4,2024.0,3.1,81.04,4.42,-5.43
CAMP_4549,Monsoon Retention - Email 2024,Retention,Email,Senior 50+,Asia Pacific,2024-08-21,2024-10-05,7907.81,7506.26,438491.0,11293.0,669.0,286.0,40019.93,2.5754,2.5325,0.66,26.25,32.81,Completed,Q3,2024.0,4.2,90.91,6.9,433.15
CAMP_8391,Upsell Lead Gen - Content Marketing 2022,Lead Generation,Content Marketing,Professionals 25-35,Africa,2022-11-18,2022-12-02,107169.74,92669.44,4569686.0,66603.0,5315.0,1446.0,230184.65,1.4575,2.1711,1.39,64.09,80.11,Completed,Q4,2022.0,4.6,92.0,6.1,148.39
CAMP_7337,Loyalty Lead Gen - Social Media 2023,Lead Generation,Social Media,Students,Asia Pacific,2023-09-09,2024-01-07,11701.07,11771.12,816230.0,9444.0,502.0,76.0,4810.48,1.157,0.8047,1.25,154.88,193.6,Completed,Q3,2023.0,4.9,77.68,5.68,-59.13
CAMP_1813,Summer Win-back - YouTube 2024,Re-engagement,YouTube,Students,North America,2024-10-13,2025-02-10,6897.63,7242.51,5143552.0,13936.0,218.0,26.0,3105.48,0.2709,0.1866,0.52,278.56,348.2,Completed,Q4,2024.0,3.2,69.18,18.43,-57.12
CAMP_6859,Summer Conversion Push - YouTube 2024,Conversion,YouTube,Mid-Age 35-50,North America,2024-10-04,2024-11-18,14811.17,10168.88,6119033.0,18425.0,345.0,,10404.4,0.3011,0.4885,0.55,112.99,141.23,Paused,Q4,2024.0,3.7,61.25,14.53,2.32
CAMP_1445,New Year Conversion Push - Influencer 2023,Conversion,Influencer,Mid-Age 35-50,North America,2023-07-21,2023-09-04,1973.04,1276.5,213437.0,1655.0,44.0,17.0,3082.09,0.7754,1.0272,0.77,75.09,93.86,Active,Q3,2023.0,4.5,83.15,5.8,141.45
CAMP_0775,Holiday Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Students,North America,2022-01-25,2022-02-08,19417.31,18198.81,411764.0,7061.0,262.0,19.0,2270.86,1.7148,0.2691,2.58,957.83,1197.29,Completed,Q1,2022.0,3.2,83.48,2.73,-87.52
CAMP_1098,Cyber Monday Brand Awareness - Email 2023,Brand Awareness,Email,Young Adults 18-25,Europe,2023-09-24,2023-12-08,20858.82,4196.38,171719.0,4833.0,119.0,22.0,209.5,2.8145,0.4552,0.87,190.74,238.43,cancelled,Q3,2023.0,3.6,86.37,5.77,-95.01
CAMP_2129,Winter Lead Gen - Content Marketing 2023,Lead Generation,Content Marketing,Professionals 25-35,Asia Pacific,2023-07-06,2023-07-27,38198.32,21189.33,597062.0,12289.0,1341.0,243.0,7051.61,2.0582,1.9774,1.72,87.2,109.0,Paused,Q3,2023.0,3.2,72.71,7.22,-66.72
CAMP_8508,Back to School Brand Awareness - Facebook Ads 2023,Brand Awareness,Facebook Ads,Mid-Age 35-50,Europe,2023-03-17,2023-05-31,31890.15,28300.76,1787339.0,21260.0,264.0,29.0,5901.67,1.1895,0.1364,1.33,975.89,1219.86,Completed,Q1,2023.0,2.3,71.84,7.7,-79.15
CAMP_6499,Spring Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Parents,Europe,2022-03-13,2022-05-27,4956.58,4478.74,34626.0,,50.0,11.0,2377.25,4.3436,0.7314,2.98,407.16,508.95,Completed,Q1,2022.0,3.1,79.35,6.16,-46.92
CAMP_1628,Product Launch Brand Awareness - YouTube 2024,Brand Awareness,YouTube,Parents,Asia Pacific,2024-09-18,2024-11-17,183883.25,127311.12,36963522.0,208517.0,1975.0,150.0,33570.25,0.5641,0.0719,0.61,848.74,1060.93,Active,Q3,2024.0,3.3,90.14,14.33,-73.63
CAMP_6904,Premium Win-back - SEO 2024,Re-engagement,SEO,Senior 50+,Latin America,2024-05-09,2024-08-07,14301.03,12457.99,293045.0,10844.0,413.0,85.0,4645.98,3.7005,0.7838,1.15,146.56,183.21,Completed,Q2,2024.0,2.8,77.42,5.65,-62.71
CAMP_7544,Holiday Win-back - SEO 2024,Re-engagement,SEO,Senior 50+,North America,2024-10-18,2024-12-02,19541.91,20009.62,976554.0,21526.0,567.0,106.0,63474.67,2.2043,0.4924,0.93,188.77,235.96,Completed,Q4,2024.0,4.6,71.71,10.9,217.22
CAMP_8863,Festive Lead Gen - Affiliate 2022,Lead Generation,Affiliate,Parents,North America,2022-03-07,2022-04-06,38169.27,40077.73,2648170.0,57860.0,3803.0,1345.0,132191.62,2.1849,2.3246,0.69,29.8,,Completed,Q1,2022.0,3.6,90.05,2.09,229.84
CAMP_8441,New Year Brand Awareness - Content Marketing 2024,Brand Awareness,Content Marketing,Young Adults 18-25,North America,2024-10-15,2024-12-29,2659.34,2335.88,96349.0,1578.0,41.0,4.0,278.96,1.6378,0.2535,1.48,583.97,729.96,Active,Q4,2024.0,3.4,88.21,3.44,-88.06
CAMP_3180,New Year Brand Awareness - YouTube 2022,brand awareness,YouTube,Professionals 25-35,Europe,2022-05-07,2022-09-04,20053.57,21056.25,10167248.0,43296.0,477.0,37.0,2960.02,0.4258,0.0855,0.49,569.09,711.36,Completed,Q2,2022.0,4.3,84.58,6.33,-85.94
CAMP_6564,Brand Refresh Conversion Push - Social Media 2022,Conversion,Social Media,Parents,Europe,2022-09-18,2022-09-25,95505.23,84286.99,5752134.0,75915.0,2554.0,871.0,194460.73,1.3198,1.1473,1.11,96.77,120.96,,Q3,2022.0,3.7,78.15,3.27,130.71
CAMP_9942,Premium Lead Gen - Instagram Ads 2024,Lead Generation,Instagram Ads,Parents,North America,2024-06-22,2024-07-13,24628.18,25859.59,1283497.0,17783.0,720.0,153.0,34093.62,1.3855,0.8604,1.45,169.02,211.27,Completed,Q2,2024.0,2.5,84.54,9.22,31.84
CAMP_6223,Product Launch Retention - Affiliate 2023,Retention,Affiliate,Professionals 25-35,Latin America,2023-03-14,2023-03-28,,10654.52,453942.0,9216.0,778.0,128.0,8627.14,2.0302,1.3889,1.16,83.24,104.05,Completed,Q1,2023.0,3.3,89.62,5.28,-19.03
CAMP_7103,Referral Lead Gen - Influencer 2022,Lead Generation,Influencer,Senior 50+,North America,2022-07-11,2022-08-10,83691.08,17775.82,2034040.0,17171.0,1033.0,139.0,8817.55,0.8442,0.8095,1.04,127.88,159.85,Cancelled,Q3,2022.0,5.0,68.31,13.29,-50.4
CAMP_5546,Loyalty Brand Awareness - SEO 2024,Brand Awareness,SEO,Young Adults 18-25,Middle East,2024-09-03,2024-11-17,30820.97,28008.68,799659.0,20493.0,429.0,63.0,7523.93,2.5627,0.3074,1.37,444.58,555.73,Completed,Q3,2024.0,4.1,85.01,10.55,-73.14
CAMP_1944,New Year Win-back - SEO 2022,Re-engagement,SEO,Professionals 25-35,Europe,2022-12-30,2023-06-28,32300.38,28865.14,1091784.0,26324.0,1145.0,450.0,38360.85,2.4111,1.7095,1.1,64.14,80.18,Completed,Q4,2022.0,3.5,69.97,8.7,32.9
CAMP_1434,New Year Brand Awareness - Instagram Ads 2024,Brand Awareness,Instagram Ads,Young Adults 18-25,North America,2024-10-11,2025-04-09,12414.64,10630.87,1372386.0,9350.0,134.0,15.0,1019.52,0.6813,0.1604,1.14,708.72,885.91,Completed,Q4,2024.0,2.7,67.66,11.12,-90.41
CAMP_0224,Festive Conversion Push - SEO 2022,Conversion,  SEO ,Mid-Age 35-50,North America,2022-08-31,2022-11-29,38846.57,24938.61,363003.0,20720.0,835.0,208.0,58316.73,5.7079,1.0039,1.2,119.9,149.87,Active,Q3,2022.0,4.0,78.89,11.61,133.84
CAMP_9209,Cyber Monday Win-back - Social Media 2023,Re-engagement,Social Media,Parents,Europe,2023-12-19,2024-01-18,20651.0,14072.61,1016774.0,14142.0,630.0,131.0,13962.06,1.3909,0.9263,1.0,107.42,134.28,Active,Q4,2023.0,4.6,67.49,7.79,-0.79
CAMP_0665,New Year Win-back - SEO 2023,Re-engagement,seo,Mid-Age 35-50,Middle East,2023-11-19,2024-01-03,8139.56,7529.91,196376.0,5661.0,324.0,91.0,21653.05,2.8827,1.6075,1.33,82.75,103.43,Completed,Q4,2023.0,3.6,84.61,5.39,187.56
CAMP_5222,Referral Lead Gen - Affiliate 2022,Lead Generation,Affiliate,Senior 50+,Europe,2022-10-18,2023-01-16,29976.61,31475.44,929141.0,,1507.0,259.0,100679.49,2.7711,1.0059,1.22,121.53,151.91,Completed,Q4,2022.0,4.5,70.26,0.3,219.87
CAMP_9708,Referral Brand Awareness - Google Ads 2024,Brand Awareness,Google Ads,Professionals 25-35,Asia Pacific,2024-08-11,2024-08-25,11446.29,9988.99,113023.0,3734.0,86.0,23.0,5069.83,3.3038,0.616,2.68,434.3,542.88,Completed,Q3,2024.0,4.2,62.74,11.81,-49.25
CAMP_5973,,Conversion,Influencer,Young Adults 18-25,Asia Pacific,2022-06-21,2022-09-19,39324.56,34268.02,3694465.0,35744.0,1394.0,258.0,61793.01,0.9675,0.7218,0.96,132.82,166.03,Completed,Q2,2022.0,2.7,89.75,6.87,80.32
CAMP_3284,Winter Brand Awareness - Facebook Ads 2022,,Facebook Ads,Young Adults 18-25,Middle East,2022-10-03,2022-12-17,19672.18,17437.65,701140.0,13280.0,361.0,57.0,5106.2,1.8941,0.4292,1.31,305.92,382.4,Active,Q4,2022.0,3.5,85.69,1.21,-70.72
CAMP_9903,Brand Refresh Retention - Affiliate 2022,Retention,Affiliate,Mid-Age 35-50,Europe,2022-04-05,2022-06-19,7544.69,1762.7,79295.0,1905.0,83.0,34.0,1537.96,2.4024,1.7848,0.93,51.84,64.81,Cancelled,Q2,2022.0,5.0,79.62,7.21,-12.75
CAMP_9390,Summer Conversion Push - Instagram Ads 2022,Conversion,Instagram Ads,Professionals 25-35,Latin America,2022-11-17,2023-03-17,28810.6,27919.64,2088065.0,23299.0,903.0,126.0,56035.64,1.1158,0.5408,1.2,221.58,276.98,Completed,Q4,2022.0,2.3,78.76,4.72,100.7
CAMP_5836,Brand Refresh Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Professionals 25-35,Africa,2022-07-10,2022-07-31,5278.88,3546.38,78798.0,1602.0,57.0,7.0,2739.76,2.033,0.437,2.21,506.63,633.28,Active,Q3,2022.0,3.6,78.98,0.71,-22.74
CAMP_1531,Webinar Lead Gen - Influencer 2023,Lead Generation,Influencer,Mid-Age 35-50,Europe,2023-01-20,2023-02-03,26591.5,22941.08,3615624.0,18200.0,1002.0,276.0,56158.09,0.5034,1.5165,1.26,83.12,103.9,Completed,Q1,2023.0,4.1,87.84,4.59,144.79
CAMP_7155,Back to School Retention - Content Marketing 2023,Retention,content marketing,Students,Latin America,2023-12-14,2023-12-28,1082.0,1136.1,65014.0,801.0,46.0,7.0,759.29,1.232,0.8739,1.42,162.3,202.87,Completed,Q4,2023.0,3.5,79.77,9.7,-33.17
CAMP_3226,Newsletter Lead Gen - Influencer 2022,Lead Generation,influencer,Mid-Age 35-50,Asia Pacific,2022-04-01,2022-09-28,6660.84,6526.47,581726.0,7011.0,450.0,121.0,9115.79,1.2052,1.7259,0.93,53.94,67.42,Completed,Q2,2022.0,3.9,92.0,6.9,39.67
CAMP_8019,Back to School Conversion Push - Facebook Ads 2022,,Facebook Ads,Mid-Age 35-50,North America,2022-12-04,2023-03-04,13623.56,14133.57,868644.0,13856.0,612.0,217.0,45473.55,1.5951,1.5661,1.02,65.13,81.41,Completed,Q4,2022.0,4.1,60.78,6.19,221.74
CAMP_4525,Premium Brand Awareness - YouTube 2022,Brand Awareness,YouTube,Parents,Europe,2022-09-01,2023-01-29,2774.54,1872.62,282545.0,2066.0,25.0,3.0,441.63,0.7312,0.1452,0.91,624.21,780.26,Completed,Q3,2022.0,3.2,81.49,6.88,-76.42
CAMP_6741,Flash Sale Win-back - Affiliate 2022,Re-engagement,  Affiliate ,Senior 50+,North America,2022-02-10,2022-03-12,23144.27,7171.76,714136.0,7329.0,276.0,41.0,1561.13,1.0263,0.5594,0.98,174.92,218.65,Cancelled,Q1,2022.0,2.7,73.85,13.71,-78.23
CAMP_8913,Cyber Monday Lead Gen - YouTube 2023,lead generation,YouTube,Professionals 25-35,North America,2023-10-10,2023-10-17,20650.69,19074.29,6973608.0,32406.0,1391.0,251.0,25289.09,0.4647,0.7745,0.59,75.99,94.99,Completed,Q4,2023.0,3.2,,,32.58
CAMP_9634,Winter Conversion Push - Influencer 2022,Conversion,Influencer,Young Adults 18-25,North America,2022-10-09,2022-11-08,35714.1,30758.89,2640305.0,31690.0,886.0,129.0,20979.9,1.2002,0.4071,0.97,238.44,298.05,Completed,Q4,2022.0,3.5,79.74,12.11,-31.79
CAMP_3423,Monsoon Lead Gen - Content Marketing 2024,Lead Generation,Content Marketing,Young Adults 18-25,Latin America,2024-10-14,2025-01-12,7334.83,7701.57,190160.0,4838.0,416.0,49.0,12844.67,2.5442,1.0128,1.59,157.17,,Completed,Q4,2024.0,3.8,89.25,8.05,66.78
CAMP_8783,New Year Conversion Push - Content Marketing 2022,Conversion,Content Marketing,Students,Latin America,2022-01-31,2022-03-02,45023.58,35295.59,999313.0,29913.0,1317.0,181.0,36670.69,2.9934,0.6051,1.18,195.0,243.75,Completed,Q1,2022.0,4.4,86.56,2.07,3.9
CAMP_7234,Referral Win-back - SEO 2022,Re-engagement,SEO,Young Adults 18-25,Europe,2022-05-07,2022-07-06,6294.53,5377.47,72891.0,3927.0,171.0,29.0,4356.86,5.3875,0.7385,1.37,185.43,231.79,Active,Q2,2022.0,3.5,61.46,20.51,-18.98
CAMP_1963,Loyalty Win-back - Google Ads 2022,Re-engagement,Google Ads,Parents,North America,2022-04-06,2022-04-13,74108.65,66299.92,1023799.0,27117.0,1256.0,310.0,26452.46,2.6487,1.1432,2.44,213.87,267.34,Completed,Q2,2022.0,3.1,83.98,4.21,-60.1
CAMP_2140,Cyber Monday Retention - Email 2022,Retention,,Students,North America,2022-10-23,2023-03-22,6689.22,4161.74,285359.0,6027.0,252.0,63.0,11265.17,2.1121,1.0453,0.69,66.06,82.57,Active,Q4,2022.0,4.1,64.25,15.09,170.68
CAMP_5113,Summer Win-back - Facebook Ads 2023,Re-engagement,Facebook Ads,Senior 50+,Europe,2023-09-20,2024-01-18,16303.65,14288.36,545505.0,8298.0,489.0,61.0,17935.84,1.5212,0.7351,1.72,234.24,292.79,Completed,Q3,2023.0,2.5,92.0,5.98,25.53
CAMP_3391,Flash Sale Retention - SEO 2023,retention,SEO,Young Adults 18-25,Middle East,2023-07-11,2023-10-09,52472.62,39814.57,1085938.0,32009.0,2357.0,846.0,152915.44,2.9476,2.643,1.24,47.06,58.83,Completed,Q3,2023.0,4.2,68.44,8.99,284.07
CAMP_0182,Monsoon Lead Gen - SEO 2023,Lead Generation,SEO,Mid-Age 35-50,North America,2023-06-27,2023-07-18,76585.14,68946.52,1833641.0,78115.0,5184.0,1484.0,283700.59,4.2601,1.8998,,46.46,58.07,Completed,Q2,2023.0,3.5,82.13,8.89,311.48
CAMP_8826,Spring Conversion Push - Facebook Ads 2024,Conversion,Facebook Ads,Professionals 25-35,North America,2024-09-04,2025-03-03,21943.34,23040.51,1265480.0,18550.0,697.0,199.0,72220.93,1.4658,1.0728,1.24,115.78,144.73,Completed,Q3,2024.0,4.5,72.99,10.13,213.45
CAMP_1124,Newsletter Conversion Push - Email 2024,Conversion,Email,Students,Africa,2024-08-17,2024-12-15,10308.26,10629.37,349089.0,12047.0,666.0,166.0,21520.87,3.451,1.3779,0.88,64.03,80.04,Completed,Q3,2024.0,3.6,71.91,7.93,102.47
CAMP_6935,Holiday Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Parents,Africa,2022-08-23,2023-02-19,19003.17,15545.89,157828.0,6446.0,108.0,27.0,8862.1,4.0842,0.4189,2.41,575.77,719.72,Completed,Q3,2022.0,3.1,79.59,6.87,-42.99
CAMP_3504,Win-back Conversion Push - Affiliate 2024,Conversion,Affiliate,Parents,Asia Pacific,2024-10-27,2024-12-11,1122.91,1034.67,40678.0,880.0,48.0,19.0,2578.75,2.1633,2.1591,1.18,54.46,68.07,Completed,Q4,2024.0,3.2,73.5,10.15,149.23
CAMP_3715,Product Launch Conversion Push - Instagram Ads 2023,Conversion,Instagram Ads,Senior 50+,North America,2023-11-22,2023-12-13,21838.23,3911.88,427819.0,3495.0,95.0,13.0,833.17,0.8169,0.372,1.12,300.91,376.14,Cancelled,Q4,2023.0,2.7,92.0,10.12,-78.7
CAMP_3247,Newsletter Retention - Affiliate 2023,Retention,Affiliate,Mid-Age 35-50,Middle East,2023-04-27,2023-07-26,5915.95,5225.49,294191.0,6112.0,239.0,129.0,30295.76,2.0776,2.1106,0.85,40.51,50.63,Completed,Q2,2023.0,3.7,71.63,6.0,479.77
CAMP_9441,New Year Retention - Facebook Ads 2023,Retention,Facebook Ads,Young Adults 18-25,Latin America,2023-03-31,2023-07-29,7478.26,7079.7,530701.0,5226.0,273.0,41.0,9782.04,0.9847,0.7845,1.35,172.68,215.84,Completed,Q1,2023.0,5.0,92.0,0.3,38.17
